PGA_scaffold223034__1_contigs__length_2581:222-767	sp	Q96KM6	Z512B_HUMAN	25.828	151	112	0	454	2	166	316	7.35e-14	72.4
PGA_scaffold132214__1_contigs__length_11281:3436-4964	sp	Q7T2D4	ERGI2_DANRE	60.000	45	18	0	1	135	274	318	1.02e-10	67.0
PGA_scaffold229274__1_contigs__length_7083:533-5461	sp	P12527	LOX5_RAT	36.562	320	197	4	3825	4775	279	595	1.74e-67	245
PGA_scaffold72871__1_contigs__length_5210:2395-4803	sp	O60290	ZN862_HUMAN	31.092	119	73	4	1869	1534	653	769	4.96e-11	52.0
PGA_scaffold47201__1_contigs__length_8528:6964-8335	sp	P69929	TX9A_ANTMC	27.317	205	129	9	206	820	36	220	6.71e-07	53.9
PGA_scaffold71150__1_contigs__length_30573:5628-5817	sp	Q9UHI7	S23A1_HUMAN	41.071	56	33	0	189	22	431	486	3.03e-07	48.5
PGA_scaffold114271__1_contigs__length_8557:1334-7404	sp	Q86X83	COMD2_HUMAN	59.091	66	27	0	437	240	134	199	9.20e-16	81.3
PGA_scaffold262083__1_contigs__length_1955:243-426	sp	Q17766	FOLT1_CAEEL	48.889	45	23	0	153	19	356	400	7.09e-09	52.8
PGA_scaffold200435__1_contigs__length_2271:76-265	sp	Q27802	DYHC2_TRIGR	58.929	56	22	1	1	168	3709	3763	1.18e-16	75.1
PGA_scaffold289095__1_contigs__length_9804:7070-8175	sp	Q6GLT8	FAHD2_XENLA	48.611	72	37	0	866	1081	88	159	1.26e-09	62.4
PGA_scaffold9424__1_contigs__length_15282:200-15019	sp	Q5R9W1	MARH6_PONAB	84.058	69	11	0	7576	7370	403	471	5.94e-28	128
PGA_scaffold261179__1_contigs__length_1362:853-982	sp	P0C6B8	SVEP1_RAT	45.946	37	20	0	115	5	2453	2489	8.22e-06	43.1
PGA_scaffold221617__1_contigs__length_2581:222-767	sp	Q96KM6	Z512B_HUMAN	25.828	151	112	0	454	2	166	316	7.35e-14	72.4
PGA_scaffold305886__1_contigs__length_4968:24-4968	sp	B0WAU6	LIAS_CULQU	84.615	52	8	0	156	1	130	181	2.55e-14	80.5
PGA_scaffold50666__1_contigs__length_1138:1-1138	sp	Q43564	PRP1_MEDTR	23.500	200	128	4	1133	534	29	203	4.68e-06	50.4
PGA_scaffold50666__1_contigs__length_1138:165-1132	sp	Q43564	PRP1_MEDTR	23.618	199	127	4	966	370	30	203	9.56e-06	49.3
PGA_scaffold80318__1_contigs__length_4256:2373-3199	sp	Q95ZJ1	GALT5_CAEEL	79.592	98	20	0	826	533	351	448	1.69e-48	173
PGA_scaffold131081__1_contigs__length_3816:492-1854	sp	Q09PK2	APRV1_MOUSE	25.806	124	90	2	1026	661	191	314	2.90e-08	58.9
PGA_scaffold40324__1_contigs__length_5378:2846-3284	sp	Q3T0G1	THAP1_BOVIN	36.735	98	39	4	372	82	5	80	1.90e-07	51.6
PGA_scaffold60171__1_contigs__length_19988:1326-3072	sp	P31396	HR3_DROME	24.764	424	265	13	274	1497	35	420	1.21e-26	117
PGA_scaffold164914__1_contigs__length_5628:1054-5099	sp	Q75WS4	CRYD_XENLA	68.519	54	17	0	3872	4033	429	482	5.79e-16	86.7
PGA_scaffold262010__1_contigs__length_5384:374-5098	sp	Q22328	LEV9_CAEEL	42.857	56	32	0	1088	921	249	304	9.37e-07	57.4
PGA_scaffold53708__1_contigs__length_4163:3716-4127	sp	Q9JHE4	G3ST1_MOUSE	33.088	136	79	5	393	16	215	348	1.15e-12	67.0
PGA_scaffold229620__1_contigs__length_7866:761-4370	sp	Q6UR05	MRP1_CANLF	66.667	54	18	0	162	1	558	611	2.32e-12	75.9
PGA_scaffold36526__1_contigs__length_5807:3856-4894	sp	Q6ZNG9	KRBA2_HUMAN	40.000	65	39	0	1038	844	371	435	3.99e-10	64.7
PGA_scaffold119931__1_contigs__length_3081:826-2291	sp	Q9EP75	CP4FE_MOUSE	54.348	46	21	0	1465	1328	327	372	1.32e-09	64.3
PGA_scaffold274774__1_contigs__length_3411:2955-3330	sp	Q6ZR08	DYH12_HUMAN	80.682	88	17	0	1	264	1590	1677	2.57e-42	151
PGA_scaffold274774__1_contigs__length_3411:736-1042	sp	Q923J6	DYH12_RAT	87.879	99	12	0	1	297	1353	1451	2.99e-54	184
PGA_scaffold299194__1_contigs__length_11288:370-9928	sp	Q5IZC5	CRY1_ERIRU	59.701	67	26	1	9358	9555	378	444	9.37e-15	84.3
PGA_scaffold68588__1_contigs__length_3272:401-1232	sp	Q8K0U4	HS12A_MOUSE	38.065	310	142	8	786	4	56	364	5.48e-59	202
PGA_scaffold170137__1_contigs__length_3775:556-718	sp	P07450	CAH3_HORSE	44.231	52	27	1	159	4	176	225	4.41e-07	47.4
PGA_scaffold32640__1_contigs__length_13749:4571-9485	sp	P60517	GBRAP_RAT	95.455	66	3	0	2270	2467	31	96	4.78e-34	130
PGA_scaffold59309__1_contigs__length_5628:1493-2222	sp	O96185	YPF08_PLAF7	30.120	83	58	0	285	533	522	604	1.11e-06	52.8
PGA_scaffold59309__1_contigs__length_5628:1621-2604	sp	O96185	YPF08_PLAF7	30.120	83	58	0	157	405	522	604	2.52e-06	53.1
PGA_scaffold59309__1_contigs__length_5628:3321-5523	sp	P21328	RTJK_DROME	25.882	425	288	10	1998	760	437	846	1.16e-20	101
PGA_scaffold90629__1_contigs__length_14025:5925-13352	sp	A6H8J1	PRRCA_XENLA	46.018	113	60	1	1350	1012	327	438	8.04e-28	123
PGA_scaffold60397__1_contigs__length_10835:10064-10583	sp	Q920H4	ACM5_MOUSE	28.333	120	74	4	333	10	394	513	4.66e-07	52.0
PGA_scaffold163223__1_contigs__length_6099:2241-5691	sp	Q9NBX4	RTXE_DROME	25.116	430	304	6	1357	2628	406	823	2.46e-29	130
PGA_scaffold38829__1_contigs__length_1291:918-1290	sp	Q06852	SLAP1_CLOTH	37.302	126	71	2	367	14	1838	1963	9.31e-09	55.5
PGA_scaffold289418__1_contigs__length_12055:142-5677	sp	Q80W54	FACE1_MOUSE	62.500	48	18	0	506	363	41	88	4.20e-10	68.2
PGA_scaffold289418__1_contigs__length_12055:6152-10436	sp	Q9EQG7	ENPP5_MOUSE	45.098	255	132	6	37	801	29	275	1.19e-60	219
PGA_scaffold190353__1_contigs__length_8316:1222-7922	sp	Q3KQ23	UBA5_XENLA	90.000	40	4	0	3671	3790	93	132	6.74e-13	76.6
PGA_scaffold49224__1_contigs__length_19858:4307-18240	sp	Q3U4B4	LIPN_MOUSE	65.152	66	23	0	7738	7541	78	143	3.17e-20	100
PGA_scaffold7563__1_contigs__length_6947:421-3483	sp	O88281	MEGF6_RAT	56.977	86	37	0	991	734	1253	1338	2.50e-16	88.6
PGA_scaffold229972__1_contigs__length_1955:842-1043	sp	P38406	GNAL_RAT	58.621	58	24	0	199	26	210	267	3.48e-19	82.0
PGA_scaffold60205__1_contigs__length_3493:3120-3489	sp	E2RYF7	PBMU2_HUMAN	33.333	96	64	0	291	4	99	194	1.36e-11	62.8
PGA_scaffold292534__1_contigs__length_4286:1244-2351	sp	O55040	NMUR1_MOUSE	25.137	366	238	13	52	1059	69	428	1.16e-09	63.2
PGA_scaffold247730__1_contigs__length_1442:912-1149	sp	Q9UHI7	S23A1_HUMAN	50.000	76	35	1	1	219	408	483	7.11e-13	65.1
PGA_scaffold125406__1_contigs__length_1341:281-509	sp	Q91X96	MSS4_MOUSE	46.667	75	38	1	1	219	48	122	3.55e-22	85.5
PGA_scaffold77181__1_contigs__length_1990:1126-1420	sp	P15305	DYHC_ONCMY	46.988	83	42	2	50	292	302	384	6.36e-08	52.0
PGA_scaffold73603__1_contigs__length_5335:289-4742	sp	O00591	GBRP_HUMAN	44.737	76	39	1	340	567	81	153	1.02e-12	75.9
PGA_scaffold62917__1_contigs__length_34646:2264-17729	sp	Q13042	CDC16_HUMAN	86.275	51	7	0	10018	10170	367	417	4.23e-19	99.4
PGA_scaffold296849__1_contigs__length_10389:5471-6833	sp	O60290	ZN862_HUMAN	26.452	310	208	8	367	1260	467	768	9.31e-32	132
PGA_scaffold22182__1_contigs__length_4446:84-3175	sp	Q6PBK1	CCD58_DANRE	43.421	76	39	2	231	10	67	140	3.96e-07	53.9
PGA_scaffold65305__1_contigs__length_40067:16287-24846	sp	Q90953	CSPG2_CHICK	60.526	38	15	0	123	10	3291	3328	1.17e-07	62.0
PGA_scaffold85800__1_contigs__length_13267:5222-12694	sp	P82596	PLC_HALLA	40.580	69	37	3	5935	6132	62	129	1.35e-07	56.6
PGA_scaffold267614__1_contigs__length_6767:288-5848	sp	Q8BSF4	PISD_MOUSE	55.000	100	43	2	5117	5416	184	281	4.73e-27	119
PGA_scaffold269362__1_contigs__length_3709:896-1457	sp	J3S6Y1	TSEAR_MOUSE	26.404	178	116	6	546	49	28	202	6.82e-10	60.8
PGA_scaffold61694__1_contigs__length_9115:3630-4918	sp	Q40375	PRP2_MEDTR	30.682	264	147	12	605	1288	41	304	8.65e-22	99.8
PGA_scaffold295679__1_contigs__length_3382:609-1212	sp	Q8R179	KBTB4_MOUSE	35.052	97	60	2	145	432	43	137	3.28e-09	59.3
PGA_scaffold289068__1_contigs__length_4900:1021-1252	sp	Q27245	YH24_CAEEL	45.614	57	30	1	52	219	434	490	2.21e-08	52.4
PGA_scaffold84080__1_contigs__length_19562:11819-17775	sp	Q8TDB6	DTX3L_HUMAN	61.538	65	25	0	539	345	647	711	1.84e-16	89.7
PGA_scaffold164918__1_contigs__length_5628:529-4574	sp	Q75WS4	CRYD_XENLA	68.519	54	17	0	174	13	429	482	5.79e-16	86.7
PGA_scaffold281688__1_contigs__length_2196:49-2194	sp	Q5RBP9	MPEG1_PONAB	33.497	612	364	14	148	1926	39	626	1.47e-104	338
PGA_scaffold189433__1_contigs__length_3666:17-2311	sp	Q03601	NHL1_CAEEL	34.118	85	50	2	2273	2019	34	112	5.14e-07	57.4
PGA_scaffold78130__1_contigs__length_1797:106-1444	sp	A2AKX3	SETX_MOUSE	44.898	49	27	0	1330	1184	1909	1957	6.75e-06	52.8
PGA_scaffold236405__1_contigs__length_3775:2855-3605	sp	Q91X52	DCXR_MOUSE	47.347	245	127	2	1	735	1	243	4.12e-64	203
PGA_scaffold122397__1_contigs__length_5017:1060-1846	sp	Q64336	TBR1_MOUSE	64.286	42	14	1	580	705	191	231	5.32e-08	57.0
PGA_scaffold129118__1_contigs__length_1490:50-1235	sp	Q9Y6R7	FCGBP_HUMAN	24.620	329	226	9	178	1140	92	406	1.01e-15	83.2
PGA_scaffold137086__1_contigs__length_3535:1582-3532	sp	O14084	IMT1_SCHPO	33.702	181	98	5	688	1200	62	230	1.13e-22	102
PGA_scaffold152512__1_contigs__length_8569:1179-6890	sp	Q52KB5	ZBT24_DANRE	36.486	74	44	1	2855	3067	401	474	4.14e-06	55.8
PGA_scaffold299334__1_contigs__length_3018:1624-1879	sp	H2KYS8	CPNA1_CAEEL	54.348	46	16	2	1	123	864	909	3.54e-07	49.3
PGA_scaffold44001__1_contigs__length_5991:1751-3197	sp	Q96DM1	PGBD4_HUMAN	36.290	496	279	16	1446	10	110	585	8.05e-89	286
PGA_scaffold125467__1_contigs__length_11499:8513-10742	sp	Q9VN14	CONT_DROME	37.000	100	60	1	1832	1542	654	753	2.26e-11	71.6
PGA_scaffold15682__1_contigs__length_1543:1289-1412	sp	P0C6B8	SVEP1_RAT	52.778	36	17	0	121	14	2512	2547	9.10e-06	43.1
PGA_scaffold302881__1_contigs__length_1019:497-971	sp	P29294	MYLK_RABIT	27.966	118	82	1	128	472	158	275	2.68e-06	49.7
PGA_scaffold136635__1_contigs__length_4569:2468-4568	sp	Q09575	YRD6_CAEEL	32.984	191	117	3	582	10	774	953	8.40e-23	108
PGA_scaffold36519__1_contigs__length_3229:1375-2053	sp	O60290	ZN862_HUMAN	33.333	87	57	1	337	597	1002	1087	2.98e-09	60.1
PGA_scaffold36519__1_contigs__length_3229:610-862	sp	Q6R2W3	SCND3_HUMAN	46.154	52	27	1	73	228	957	1007	1.26e-07	50.4
PGA_scaffold83604__1_contigs__length_9059:646-7723	sp	Q5DHJ5	IFT46_SCHJA	64.815	54	19	0	3289	3450	163	216	5.24e-12	73.2
PGA_scaffold80818__1_contigs__length_1441:1088-1400	sp	Q16992	LWA_ANTEL	45.556	90	40	3	27	296	107	187	1.36e-10	59.7
PGA_scaffold68671__1_contigs__length_10790:2410-2814	sp	Q7ZVA0	SMU1_DANRE	78.049	41	7	1	14	130	430	470	2.93e-13	68.6
PGA_scaffold248393__1_contigs__length_13677:287-9255	sp	Q4KM65	CPSF5_RAT	92.500	40	3	0	8968	8849	67	106	3.16e-14	78.2
PGA_scaffold187807__1_contigs__length_9133:247-8488	sp	P24823	PPBN_MOUSE	52.941	68	32	0	5913	6116	327	394	6.35e-15	84.3
PGA_scaffold182004__1_contigs__length_1680:681-1587	sp	Q585H6	FAZ1_TRYB2	26.971	241	176	0	905	183	1149	1389	4.58e-17	85.1
PGA_scaffold170286__1_contigs__length_1497:625-1355	sp	Q9GLP1	FA5_PIG	26.452	155	103	1	6	470	1250	1393	6.00e-08	53.1
PGA_scaffold255906__1_contigs__length_9093:5652-6189	sp	Q15485	FCN2_HUMAN	50.847	177	83	2	1	519	135	311	3.48e-58	187
PGA_scaffold255837__1_contigs__length_6420:833-2035	sp	P43147	EMPA_VIBAN	31.441	229	117	10	627	1	66	274	5.19e-19	92.8
PGA_scaffold255837__1_contigs__length_6420:5-470	sp	P24153	HAPT_VIBCH	42.424	99	57	0	447	151	400	498	3.60e-20	89.4
PGA_scaffold255837__1_contigs__length_6420:518-791	sp	P43147	EMPA_VIBAN	52.874	87	41	0	264	4	292	378	1.81e-28	110
PGA_scaffold679__1_contigs__length_14212:1167-1653	sp	O34748	RECQ_BACSU	31.847	157	90	4	31	483	2	147	2.90e-13	69.7
PGA_scaffold187009__1_contigs__length_7752:2132-3504	sp	O94915	FRYL_HUMAN	78.378	37	8	0	111	1	548	584	2.16e-11	70.5
PGA_scaffold70128__1_contigs__length_15266:7714-8119	sp	Q9CUX1	P52K_MOUSE	31.933	119	78	2	387	37	623	740	4.90e-07	50.8
PGA_scaffold60276__1_contigs__length_24243:3894-23336	sp	P23475	XRCC6_MOUSE	41.441	111	43	4	2536	2246	404	506	5.32e-11	73.6
PGA_scaffold302689__1_contigs__length_9211:807-8555	sp	O75096	LRP4_HUMAN	46.835	79	41	1	6070	5837	1480	1558	6.10e-12	75.9
PGA_scaffold113717__1_contigs__length_4667:3078-4074	sp	Q9H8Y1	VRTN_HUMAN	23.392	171	125	4	819	307	59	223	3.14e-06	52.4
PGA_scaffold113717__1_contigs__length_4667:1006-1981	sp	O43422	P52K_HUMAN	24.483	290	213	3	972	106	434	718	6.93e-23	102
PGA_scaffold13307__1_contigs__length_1906:749-1906	sp	Q09225	NRF6_CAEEL	47.273	55	28	1	403	564	713	767	6.01e-08	58.5
PGA_scaffold148162__1_contigs__length_3445:1572-2502	sp	Q11082	YT66_CAEEL	35.294	102	54	4	390	97	231	324	1.18e-06	53.1
PGA_scaffold76250__1_contigs__length_2166:1515-2134	sp	Q5XGC9	SRFB1_XENTR	49.333	75	38	0	200	424	217	291	8.98e-22	95.9
PGA_scaffold63018__1_contigs__length_15427:24-1665	sp	P21329	RTJK_DROFU	26.619	278	192	6	814	1638	437	705	4.24e-19	95.1
PGA_scaffold172688__1_contigs__length_1013:233-1010	sp	Q27960	NPT2B_BOVIN	56.701	194	83	1	777	196	419	611	2.85e-46	167
PGA_scaffold177255__1_contigs__length_15823:9428-13616	sp	Q5GFD5	HS3S6_MOUSE	31.884	138	86	2	506	117	204	341	3.15e-17	88.6
PGA_scaffold248040__1_contigs__length_2103:351-2062	sp	P46530	NOTC1_DANRE	56.250	80	35	0	1227	1466	287	366	3.71e-20	99.0
PGA_scaffold265177__1_contigs__length_1337:382-1113	sp	Q40358	PRP_MEDSA	15.271	203	160	3	731	159	29	231	5.91e-08	55.5
PGA_scaffold313174__1_contigs__length_1384:248-1384	sp	Q6B4J5	EXSA_BACCE	30.405	148	103	0	1133	690	354	501	3.86e-08	58.9
PGA_scaffold137420__1_contigs__length_2363:56-2290	sp	P07207	NOTCH_DROME	64.103	39	14	0	2071	2187	790	828	6.49e-08	60.5
PGA_scaffold6136__1_contigs__length_9993:1916-8602	sp	A0A1F4	EYS_DROME	55.319	47	21	0	4887	5027	212	258	2.28e-07	60.5
PGA_scaffold6136__1_contigs__length_9993:9194-9455	sp	O35161	CELR1_MOUSE	46.667	60	25	2	34	213	1364	1416	3.16e-11	60.8
PGA_scaffold69525__1_contigs__length_2962:1869-2913	sp	P14381	YTX2_XENLA	33.432	338	217	4	1035	31	372	704	1.23e-52	190
PGA_scaffold205897__1_contigs__length_1906:1124-1259	sp	Q62730	DHB2_RAT	59.091	44	17	1	3	134	98	140	4.55e-08	49.7
PGA_scaffold288024__1_contigs__length_3772:1392-1815	sp	Q8IZF2	AGRF5_HUMAN	32.609	92	57	2	414	154	1173	1264	3.00e-06	48.9
PGA_scaffold137547__1_contigs__length_5815:2246-5039	sp	P08548	LIN1_NYCCO	27.429	350	231	9	835	1839	456	797	7.47e-24	112
PGA_scaffold225100__1_contigs__length_1258:324-822	sp	Q9ICP7	MREP_SCSVF	34.028	144	95	0	37	468	142	285	2.59e-20	88.2
PGA_scaffold54999__1_contigs__length_31291:13296-20791	sp	Q8CFD5	ERCC8_MOUSE	46.746	169	73	4	5386	5877	240	396	8.67e-35	142
PGA_scaffold54999__1_contigs__length_31291:1691-13073	sp	Q9JJT0	RCL1_MOUSE	62.319	69	26	0	5754	5548	70	138	3.61e-19	96.3
PGA_scaffold130330__1_contigs__length_3183:482-1418	sp	Q80YV3	TRRAP_MOUSE	77.193	57	13	0	3	173	1803	1859	3.33e-23	103
PGA_scaffold130330__1_contigs__length_3183:1440-2591	sp	Q80YV3	TRRAP_MOUSE	85.714	49	7	0	1002	1148	1923	1971	9.59e-19	92.0
PGA_scaffold281004__1_contigs__length_8057:2008-8050	sp	F7E235	FAXC_XENTR	40.000	70	42	0	4900	4691	130	199	1.74e-07	59.7
PGA_scaffold165324__1_contigs__length_4500:321-1875	sp	Q5RC94	NBR1_PONAB	52.381	42	20	0	1423	1548	849	890	4.49e-07	56.6
PGA_scaffold67908__1_contigs__length_39573:36538-37726	sp	Q9Y6R7	FCGBP_HUMAN	23.765	324	224	13	1005	64	110	420	4.48e-08	59.3
PGA_scaffold176131__1_contigs__length_2217:767-1253	sp	C6KSQ6	RAD50_PLAF7	35.849	106	60	3	12	311	1510	1613	2.12e-07	52.8
PGA_scaffold157139__1_contigs__length_3350:755-1905	sp	Q80YV3	TRRAP_MOUSE	85.714	49	7	0	150	4	1923	1971	5.25e-19	92.8
PGA_scaffold90604__1_contigs__length_13885:628-8286	sp	A6H8J1	PRRCA_XENLA	48.000	100	52	0	6343	6642	339	438	4.46e-27	120
PGA_scaffold68060__1_contigs__length_4357:300-2143	sp	Q9FIZ7	OPLA_ARATH	82.222	45	8	0	1	135	81	125	2.48e-14	80.5
PGA_scaffold40482__1_contigs__length_2530:63-900	sp	Q6B4J5	EXSA_BACCE	37.931	116	70	1	202	543	235	350	5.71e-14	75.1
PGA_scaffold240076__1_contigs__length_4771:1881-4499	sp	Q9HAS3	S28A3_HUMAN	45.000	60	33	0	2367	2546	551	610	6.94e-08	60.1
PGA_scaffold66204__1_contigs__length_28307:10423-14450	sp	P21328	RTJK_DROME	25.745	369	217	15	1960	962	480	827	7.79e-13	77.4
PGA_scaffold64383__1_contigs__length_88001:10707-28090	sp	Q7LHG5	YI31B_YEAST	43.871	155	86	1	4272	3808	614	767	7.31e-22	109
PGA_scaffold64383__1_contigs__length_88001:72181-73080	sp	P03162	DPOL_DHBV1	32.308	130	81	4	40	420	495	620	1.15e-06	53.5
PGA_scaffold58780__1_contigs__length_7267:5138-5504	sp	O15164	TIF1A_HUMAN	25.893	112	72	4	22	345	148	252	8.61e-09	55.5
PGA_scaffold103135__1_contigs__length_3673:2264-2513	sp	P24156	L2CC_DROME	71.429	70	20	0	216	7	202	271	4.59e-28	104
PGA_scaffold93879__1_contigs__length_4288:2-656	sp	Q4UMH6	Y381_RICFE	34.634	205	129	5	615	1	831	1030	2.61e-20	92.4
PGA_scaffold78855__1_contigs__length_4108:1-4102	sp	P19113	DCHS_HUMAN	46.479	71	38	0	4101	3889	187	257	1.28e-09	66.6
PGA_scaffold71213__1_contigs__length_30215:11363-11747	sp	Q9LF88	Y3304_ARATH	26.772	127	93	0	384	4	122	248	2.16e-11	63.2
PGA_scaffold71213__1_contigs__length_30215:7727-11153	sp	Q9LF88	Y3304_ARATH	26.339	224	161	1	866	195	82	301	6.64e-16	85.9
PGA_scaffold71213__1_contigs__length_30215:16117-16432	sp	P49025	CTRO_MOUSE	40.217	92	53	1	293	24	1327	1418	1.75e-14	70.9
PGA_scaffold295889__1_contigs__length_8540:4938-5832	sp	Q10323	IMT3_SCHPO	36.723	177	96	2	840	325	55	220	2.78e-28	114
PGA_scaffold68274__1_contigs__length_63866:40121-54970	sp	Q96MW5	COG8_HUMAN	84.211	57	9	0	5275	5445	194	250	4.80e-20	102
PGA_scaffold25199__1_contigs__length_2507:1623-2314	sp	Q8IFN0	YD115_PLAF7	27.059	85	62	0	618	364	777	861	1.94e-08	57.8
