1	4302661-4303011
1	4303081-4303437
1	4322481-4323044
1	4323077-4323706
1	4339734-4341047
1	4351725-4352963
1	4422855-4423175
1	4521430-4547903
1	4556702-4574725
1	4592883-4594964
1	4600650-4612103
1	4616177-4687745
1	4691713-4694790
1	4722842-4732333
1	4748453-4749691
1	4750957-4752102
1	4781323-4787454
1	4794894-4811538
1	4965028-4965414
1	5056420-5069517
1	5070996-5076548
1	5087884-5120166
1	5163600-5192642
1	5321937-5322569
1	5409751-5412818
1	5448685-5453395
1	5493010-5493587
1	5501612-5520575
1	5530784-5542999
1	5552743-5561506
1	5561567-5564186
1	5566611-5567881
1	5583490-5584407
1	5588429-5588737
1	5625779-5626636
1	5629182-5639239
1	5640237-5669831
1	5685845-5688709
1	5690716-5723136
1	5726364-5728349
1	5732605-5754981
1	5761729-5830003
1	5862129-5874005
1	5882254-5884580
1	5899281-5920633
1	5922084-5927923
1	5933156-5984637
1	6021979-6027723
1	6032245-6046586
1	6053072-6090279
1	6125349-6149160
1	6149241-6149588
1	6178168-6178566
1	6178730-6179495
1	6182097-6195673
1	6188282-6190832
1	6245646-6316687
1	6336924-6377418
1	6379314-6379574
1	6398227-6398841
1	6414222-6414635
1	6433080-6433346
1	6441064-6446302
1	6485744-6494275
1	6532409-6532651
1	6543889-6545109
1	6552422-6577753
1	6583364-6597365
1	6604833-6621571
1	6632680-6662250
1	6668371-6676468
1	6688609-6709060
1	6714159-6715349
1	6722689-6757020
1	6757096-6765594
1	6776093-6783646
1	6784326-6784607
1	6787176-6788729
1	6805695-6809009
1	6805807-6816630
1	6816778-6817485
1	6817761-6843514
1	6873325-6875154
1	7032317-7033844
1	7115090-7115326
1	7141954-7142229
1	7150706-7150909
1	7150967-7151185
1	7151244-7151681
1	7206069-7206452
1	7221425-7221757
1	7279750-7281039
1	7283378-7318437
1	7359877-7363556
1	7384415-7388950
1	7388994-7405154
1	7457938-7458231
1	7458304-7488684
1	7502536-7503836
1	7506282-7521583
1	7530262-7535212
1	7562643-7588941
1	7607112-7616724
1	7617215-7666227
1	7672313-7688062
1	7689783-7713997
1	7696672-7713930
1	7724467-7746714
1	7779978-7780484
1	7781684-7782232
1	7805957-7815163
1	7818094-7830646
1	7841125-7887077
1	7947825-7952415
1	7953792-7966400
1	7977509-7982122
1	7982531-7986829
1	8000690-8023490
1	8023790-8027532
1	8032273-8039078
1	8114943-8115404
1	8124012-8147550
1	8147720-8157455
1	8168125-8169542
1	8173306-8173641
1	8177922-8199615
1	8199982-8210256
1	8210932-8214390
1	8216582-8237984
1	8250236-8250808
1	8256420-8256734
1	8257067-8258104
1	8264242-8310374
1	8332618-8335229
1	8368517-8390872
1	8391260-8401072
1	8421578-8439080
1	8446216-8446725
1	8457648-8461578
1	8462534-8465536
1	8500632-8506815
1	8518359-8522114
1	8526493-8550506
1	8563936-8570912
1	8581561-8592800
1	8593161-8623276
1	8625768-8681145
1	8701460-8715540
1	8740870-8756032
1	8762565-8766855
1	8767297-8783750
1	8792733-8804446
1	8808366-8817562
1	8821444-8824709
1	8832446-8833359
1	8865055-8881278
1	9015114-9015705
1	9032805-9047702
1	9047754-9049434
1	9049580-9053771
1	9065572-9091868
1	9094056-9114982
1	9119466-9135420
1	9145366-9176150
1	9210995-9212617
1	9304644-9309939
1	9326867-9335186
1	9336295-9337494
1	9346004-9354016
1	9354818-9374260
1	9387153-9456089
1	9566757-9568313
1	9570212-9570547
1	9577948-9584498
1	9656116-9752521
1	9767517-9768506
1	9791284-9791733
1	9795512-9822936
1	9843451-9844083
1	9846257-9860593
1	9868450-9868737
1	9880517-9888128
1	9890189-9890569
1	9920196-9921407
1	9926127-9940155
1	9943665-9944865
1	9947054-9955879
1	9981218-10004414
1	10005225-10015950
1	10025899-10027125
1	10039762-10051652
1	10060410-10072957
1	10078087-10084378
1	10084738-10097421
1	10109301-10146767
1	10161492-10162508
1	10168173-10180181
1	10182063-10185419
1	10187726-10188022
1	10195366-10218140
1	10345340-10378622
1	10489571-10499231
1	10504516-10513254
1	10547793-10624191
1	10624382-10669247
1	10696884-10698565
1	10698858-10699187
1	10725334-10762013
1	10763341-10767165
1	10767250-10780399
1	10780665-10782359
1	10792378-10798672
1	10804462-10804698
1	10817320-10818331
1	10839310-10848439
1	10862517-10885272
1	10891637-10912223
1	10914494-10922253
1	10915477-10915890
1	10930994-10940601
1	10958837-10980219
1	11007096-11008193
1	11012870-11013652
1	11013706-11014014
1	11020714-11077206
1	11082926-11088899
1	11098949-11126653
1	11112652-11112984
1	11114982-11115230
1	11115508-11115972
1	11135658-11138403
1	11144131-11155307
1	11157213-11163170
1	11164338-11165012
1	11165077-11166012
1	11168458-11175950
1	11185035-11200911
1	11227692-11282198
1	11291051-11336417
1	11338279-11338602
1	11344911-11370484
1	11370525-11371234
1	11371563-11381025
1	11419209-11419550
1	11427039-11435852
1	11444160-11444504
1	11452224-11456827
1	11487533-11490199
1	11493436-11493711
1	11512219-11578082
1	11579529-11580146
1	11599441-11603232
1	11642667-11643110
1	11654971-11659821
1	11669405-11673621
1	11688215-11688475
1	11688652-11692953
1	11693148-11693780
1	11708983-11709617
1	11713100-11720500
1	11738827-11776352
1	11776446-11776790
1	11780961-11781248
1	11781557-11781997
1	11787697-11831066
1	11858526-11923216
1	11933653-11952196
1	11962630-12021181
1	12034424-12034657
1	12043551-12043928
1	12044750-12078289
1	12080351-12082350
1	12101639-12152348
1	12184362-12185438
1	12194263-12194811
1	12220200-12220895
1	12234805-12236592
1	12309645-12310037
1	12310136-12310426
1	12310510-12310893
1	12331921-12360338
1	12421414-12459019
1	12482981-12539247
1	12559748-12560907
1	12561934-12572343
1	12596888-12599594
1	12599640-12603174
1	12608697-12655189
1	12655237-12655680
1	12655765-12656768
1	12656803-12657618
1	12658801-12659544
1	12666698-12696509
1	12709157-12711543
1	12743265-12745796
1	12746457-12746702
1	12766120-12787184
1	12811371-12812823
1	12812856-12813882
1	12820980-12822446
1	12844024-12845374
1	12857326-12892624
1	12894398-12894850
1	12895078-12895880
1	12904610-12911746
1	12929826-12930338
1	12930761-12932516
1	12933113-12933439
1	12933916-12934254
1	13027821-13031640
1	13109846-13110295
1	13136635-13139339
1	13140057-13148549
1	13160924-13194552
1	13221822-13233369
1	13233945-13234217
1	13240040-13244949
1	13271288-13272229
1	13277774-13294046
1	13295969-13297277
1	13297838-13298104
1	13298913-13311409
1	13312514-13312858
1	13336601-13339475
1	13368110-13398858
1	13432827-13433126
1	13451900-13458859
1	13459035-13459469
1	13459775-13462154
1	13465944-13466309
1	13466694-13468066
1	13485794-13514307
1	13527098-13533428
1	13555668-13556273
1	13556612-13556944
1	13557749-13558006
1	13602064-13607670
1	13612636-13613629
1	13618847-13648843
1	13650218-13650481
1	13651014-13651346
1	13651391-13658917
1	13663510-13665073
1	13665723-13666247
1	13668308-13668688
1	13699410-13699937
1	13725578-13827565
1	13753611-13753895
1	13825530-13825778
1	13899592-13899900
1	13929513-13929863
1	13937794-13947594
1	14044358-14044771
1	14067455-14092824
1	14082963-14084813
1	14132000-14132423
1	14183632-14187578
1	14200297-14200554
1	14201526-14202350
1	14206678-14207466
1	14207826-14208224
1	14219622-14223964
1	14238384-14238737
1	14260404-14262596
1	14272638-14385002
1	14385195-14420035
1	14479825-14499811
1	14513047-14515210
1	14540212-14555269
1	14556788-14557147
1	14557302-14561451
1	14560020-14560322
1	14582730-14611094
1	14665398-14666869
1	14667238-14667552
1	14789084-14818158
1	14818778-14819617
1	14833339-14836553
1	14837023-14838535
1	14875041-14877289
1	14887745-14888671
1	14909167-14909757
1	14939229-14941822
1	14947685-14949424
1	14980863-14981754
1	14997406-14998080
1	15016151-15016888
1	15054734-15055105
1	15080888-15081112
1	15092373-15092606
1	15107408-15107701
1	15109420-15110797
1	15110830-15111060
1	15180442-15180885
1	15204792-15220625
1	15226177-15226820
1	15227072-15227416
1	15228653-15230334
1	15235673-15236221
1	15278614-15286166
1	15309140-15312448
1	15332036-15340143
1	15345610-15346074
1	15360263-15361240
1	15373008-15374841
1	15389222-15389572
1	15389607-15395816
1	15407645-15408438
1	15409485-15413426
1	15419033-15424983
1	15441130-15455918
1	15456073-15473258
1	15487215-15500399
1	15509663-15530516
1	15537320-15581341
1	15589530-15621657
1	15632994-15633263
1	15636493-15643496
1	15653480-15653740
1	15661263-15674447
1	15679756-15684992
1	15702812-15730893
1	15731016-15731402
1	15737808-15744493
1	15750591-15754832
1	15795533-15799135
1	15806701-15832625
1	15846895-15878825
1	15882832-15906560
1	15915232-15917426
1	15946119-15956301
1	15986312-15987355
1	15992168-15996703
1	16020381-16021061
1	16023446-16024855
1	16026675-16029848
1	16037773-16062499
1	16065335-16078174
1	16083582-16091833
1	16099097-16127374
1	16148891-16165027
1	16166669-16167103
1	16169040-16172757
1	16175545-16177431
1	16246522-16297666
1	16318035-16337963
1	16355742-16356611
1	16376564-16379186
1	16394002-16396947
1	16426715-16427877
1	16435723-16435983
1	16455068-16455442
1	16466084-16466326
1	16467102-16467473
1	16467827-16476428
1	16487210-16489543
1	16489930-16490250
1	16507127-16508946
1	16530105-16530803
1	16606675-16619655
1	16678458-16679009
1	16691475-16691917
1	16696927-16697133
1	16697158-16697649
1	16697966-16698181
1	16701729-16703546
1	16717912-16733139
1	16722524-16722823
1	16755302-16760228
1	16765295-16765726
1	16778425-16811557
1	16815188-16816210
1	16816250-16823602
1	16836637-16837107
1	16844786-16845355
1	16849516-16855788
1	16855909-16856337
1	16860065-16860352
1	16877837-16886219
1	16899442-16903015
1	16953377-16965383
1	16965423-16980220
1	16995810-17033348
1	17033474-17035815
1	17067371-17099392
1	17159079-17160511
1	17168482-17168988
1	17170891-17235289
1	17251802-17269406
1	17277705-17278145
1	17296876-17304261
1	17305262-17315688
1	17319738-17322029
1	17326135-17326416
1	17333815-17337533
1	17344669-17344947
1	17345286-17345843
1	17348402-17350812
1	17359343-17365519
1	17369564-17369887
1	17378484-17387022
1	17405249-17442922
1	17443992-17447197
1	17449070-17452908
1	17454399-17459075
1	17467961-17488697
1	17494052-17529339
1	17529642-17545221
1	17552714-17565704
1	17565992-17569498
1	17570490-17579123
1	17597787-17598287
1	17602841-17603179
1	17603234-17621999
1	17623479-17640972
1	17650338-17652503
1	17656502-17663049
1	17689888-17697573
1	17714055-17716204
1	17732425-17733886
1	17739519-17770571
1	17819325-17824493
1	17830000-17831256
1	17832941-17833747
1	17851563-17859163
1	17861068-17861337
1	17874308-17874511
1	17874613-17874954
1	17915518-18009266
1	18025497-18047312
1	18130645-18152291
1	18162626-18170649
1	18195064-18316661
1	18323701-18323973
1	18324509-18324757
1	18360243-18360806
1	18395172-18398667
1	18422632-18444171
1	18465944-18466495
1	18581688-18582507
1	18658234-18658476
1	18682089-18682295
1	18686833-18689991
1	18692678-18694634
1	18708290-18708550
1	18789018-18789347
1	18789628-18790465
1	18805750-18806181
1	18843807-18871688
1	18883468-18883668
1	18898111-18906973
1	18941748-18949260
1	18966509-18989939
1	18991546-18996710
1	18996968-18997330
1	18998749-19009246
1	19030057-19030347
1	19039719-19040111
1	19051496-19055456
1	19060027-19081148
1	19084484-19088307
1	19091702-19128324
1	19139000-19144538
1	19144866-19156475
1	19157345-19157560
1	19157819-19159854
1	19173101-19173948
1	19197648-19259844
1	19342019-19342408
1	19359370-19364384
1	19377169-19458888
1	19469656-19470186
1	19473492-19510625
1	19511983-19516141
1	19521443-19550452
1	19562652-19565183
1	19577249-19579818
1	19604664-19605038
1	19655691-19703939
1	19715761-19726497
1	19757567-19759314
1	19759640-19759888
1	19759980-19763356
1	19768667-19769968
1	19770707-19772944
1	19789621-19794144
1	19800483-19804989
1	19809892-19810485
1	19810530-19810841
1	19811041-19812492
1	19812530-19812871
1	19822841-19826861
1	19834488-19837966
1	19851438-19852799
1	19876232-19883492
1	19900518-19913600
1	19917223-19928812
1	19955727-19959370
1	19968828-20014821
1	20016635-20031771
1	20037000-20047698
1	20085937-20113770
1	20123365-20229166
1	20235505-20235900
1	20237039-20254841
1	20287090-20320408
1	20329294-20354610
1	20356918-20368229
1	20435042-20435341
1	20446847-20482089
1	20499029-20505726
1	20558005-20744692
1	20640315-20640629
1	20712981-20713367
1	20789881-20790450
1	20821060-20821335
1	20870040-20871197
1	20886760-20887347
1	20888463-20889029
1	20894728-20895246
1	20917580-20917903
1	20928441-20928956
1	21016933-21017505
1	21024871-21025404
1	21044505-21045332
1	21051889-21127302
1	21140942-21141346
1	21141377-21141781
1	21170604-21203310
1	21208365-21209866
1	21212688-21264751
1	21271581-21271967
1	21276591-21277843
1	21319948-21335950
1	21338425-21367366
1	21376381-21389902
1	21395349-21424425
1	21470527-21476979
1	21496470-21532736
1	21534071-21535176
1	21557587-21557901
1	21564229-21578543
1	21585946-21604800
1	21612957-21613916
1	21618498-21631091
1	21643764-21647913
1	21653404-21657059
1	21664439-21672533
1	21679058-21720103
1	21768232-21772648
1	21784289-21784537
1	21847568-21918435
1	21928303-21978649
1	22013975-22038511
1	22040027-22128884
1	22135031-22140999
1	22141316-22146198
1	22151998-22189133
1	22192648-22204935
1	22208026-22209303
1	22228863-22230221
1	22236308-22252917
1	22264926-22276434
1	22283134-22291704
1	22301034-22383392
1	22411397-22419088
1	22454119-22454451
1	22454984-22455830
1	22510350-22512607
1	22579524-22581624
1	22583434-22584813
1	22608961-22692162
1	22671497-22671724
1	22746165-22750793
1	22750828-22752510
1	22752559-22757248
1	22772037-22773542
1	22775791-22776084
1	22784357-22785311
1	22881318-22882611
1	22900413-22914121
1	22916440-22917647
1	22934745-22935098
1	22942938-22960419
1	22975557-23017189
1	23032384-23042499
1	23045562-23055678
1	23066022-23066414
1	23066987-23067367
1	23067438-23067779
1	23105343-23105546
1	23243862-23246394
1	23284999-23285604
1	23285880-23286314
1	23296481-23384286
1	23393225-23393806
1	23398419-23400436
1	23404530-23413975
1	23427687-23433162
1	23434409-23484204
1	23496309-23520554
1	23521151-23526666
1	23532053-23532256
1	23532892-23533182
1	23537282-23538461
1	23552328-23558278
1	23563012-23564356
1	23564634-23564906
1	23585368-23609015
1	23619855-23623122
1	23632272-23637760
1	23640484-23674950
1	23712978-23748922
1	23757922-23758227
1	23844184-23844483
1	23844551-23845192
1	23920149-23924456
1	23951294-23988378
1	23995529-23998653
1	23998908-23999234
1	24010433-24010702
1	24048829-24086525
1	24078076-24078999
1	24083569-24083910
1	24093264-24093572
1	24118614-24127098
1	24135710-24156957
1	24158956-24178469
1	24181848-24192589
1	24192615-24221593
1	24301248-24318845
1	24363955-24386887
1	24393095-24421422
1	24482481-24508358
1	24509212-24509448
1	24514101-24564329
1	24523113-24524546
1	24571609-24606065
1	24613291-24615319
1	24615409-24652149
1	24660741-24669504
1	24673153-24721159
1	24742532-24756523
1	24786311-24787928
1	24801346-24812731
1	24813390-24815858
1	24817203-24821533
1	24844082-24878187
1	24948938-24949246
1	24957377-24957745
1	25068614-25068865
1	25069236-25069604
1	25077514-25077912
1	25112576-25142107
1	25145732-25146334
1	25154748-25155386
1	25156415-25157098
1	25171629-25173539
1	25197588-25199744
1	25216421-25261807
1	25262656-25267459
1	25267959-25270942
1	25274891-25280213
1	25284750-25296448
1	25306569-25400505
1	25485678-25508446
1	25508545-25509252
1	25509619-25510053
1	25528923-25538650
1	25555130-25564712
1	25607545-25608825
1	25633255-25645249
1	25645793-25651652
1	25652113-25675019
1	25788188-25788427
1	25791545-25795100
1	25809384-25842969
1	25852451-25870391
1	25894354-25914609
1	25930418-25932195
1	25939409-25943618
1	25972403-25972714
1	25996632-25998644
1	26008987-26015546
1	26015696-26021552
1	26033012-26085862
1	26124057-26180873
1	26197690-26218250
1	26273502-26323434
1	26346623-26370612
1	26378930-26383523
1	26395030-26401245
1	26415623-26443344
1	26451387-26457438
1	26462582-26463085
1	26472483-26502573
1	26504994-26542884
1	26562587-26568321
1	26586488-26586964
1	26599725-26606018
1	26624863-26632527
1	26648570-26708823
1	26716788-26721923
1	26746067-26792660
1	26799208-26811305
1	26818982-26819443
1	26819505-26819945
1	26820088-26820399
1	26820954-26821325
1	26838335-26843740
1	26853283-26859572
1	26862589-26868426
1	26871198-26879270
1	26881599-26959736
1	26964291-26970839
1	26978357-26978791
1	26979124-26979600
1	26979676-26979984
1	26980659-27012263
1	27018947-27025090
1	27040980-27041450
1	27045394-27058750
1	27085674-27086357
1	27110555-27120190
1	27155854-27156192
1	27162682-27163582
1	27163830-27164162
1	27167311-27168063
1	27168267-27168614
1	27183805-27184280
1	27184941-27185561
1	27199235-27202083
1	27216725-27260625
1	27263133-27266231
1	27267506-27267805
1	27279627-27279848
1	27282658-27283395
1	27284430-27285080
1	27287195-27319844
1	27313121-27314320
1	27332062-27360470
1	27370716-27445755
1	27487194-27547063
1	27614094-27617495
1	27664948-27687987
1	27743075-27743554
1	27754512-27772825
1	27804483-27823230
1	27875031-27890847
1	27890876-27895358
1	27912510-27912890
1	27913351-27913578
1	27922789-27930911
1	27987061-27987294
1	27987494-27987715
1	27998152-27999416
1	28009230-28009655
1	28010652-28010990
1	28020738-28024963
1	28029819-28037595
1	28057259-28084791
1	28104499-28148907
1	28175173-28197727
1	28220762-28229765
1	28249757-28273387
1	28298302-28316912
1	28317912-28323253
1	28329707-28393083
1	28402415-28402660
1	28402979-28403323
1	28405056-28407356
1	28412394-28412675
1	28412797-28413399
1	28419028-28436661
1	28438022-28438585
1	28455254-28456753
1	28461925-28480621
1	28480849-28497736
1	28516924-28517247
1	28540506-28540781
1	28566727-28579528
1	28593865-28595373
1	28601638-28601886
1	28610795-28611199
1	28632099-28639535
1	28667883-28669391
1	28684342-28684644
1	28693266-28716771
1	28716929-28717240
1	28733679-28734907
1	28735294-28735758
1	28737254-28739064
1	28753761-28760005
1	28772062-28773391
1	28783129-28785714
1	28799007-28814917
1	28818521-28823315
1	28848053-28848391
1	28849081-28850710
1	28851145-28851459
1	28851715-28851987
1	28852023-28852262
1	28854304-28872970
1	28898800-28906365
1	28907113-28907517
1	28924862-28926052
1	28926261-28926494
1	28932007-28932519
1	28986407-28998071
1	29012250-29036580
1	29060886-29062103
1	29063007-29066561
1	29068940-29073164
1	29088964-29112389
1	29118468-29156170
1	29170652-29174761
1	29239964-29246177
1	29285834-29307969
1	29307990-29308367
1	29317165-29317515
1	29318692-29319030
1	29320661-29329093
1	29345024-29350126
1	29356290-29358950
1	29365115-29366353
1	29371938-29372966
1	29383727-29454277
1	29463050-29469978
1	29477149-29477382
1	29527232-29528704
1	29528735-29529364
1	29548168-29548993
1	29611085-29613743
1	29621195-29630566
1	29643957-29662566
1	29668982-29675488
1	29682835-29683095
1	29692281-29694815
1	29695986-29696672
1	29706645-29708230
1	29710274-29711033
1	29711131-29719182
1	29731972-29732361
1	29740888-29742776
1	29742800-29744390
1	29748169-29748711
1	29750146-29750634
1	29805852-29814291
1	29819576-29832192
1	29841546-29843237
1	29844959-29846425
1	29850703-29862591
1	29875076-29887372
1	29890616-29890903
1	29896379-29921909
1	29940943-29991460
1	30017337-30059633
1	30062073-30062864
1	30094762-30095037
1	30113088-30113861
1	30177164-30276892
1	30278618-30297953
1	30300028-30301398
1	30303804-30320827
1	30349861-30358458
1	30428666-30456357
1	30457893-30458957
1	30459312-30462129
1	30467969-30477576
1	30496151-30524602
1	30524812-30536166
1	30538958-30546317
1	30553302-30599610
1	30612888-30613127
1	30623543-30636085
1	30648205-30661448
1	30668457-30668789
1	30713938-30716121
1	30742143-30749166
1	30761026-30761835
1	30813845-30816716
1	30824907-30825566
1	30832756-30843486
1	30861663-30862432
1	30865809-30866989
1	30880431-30880637
1	30880698-30884579
1	30889633-30909169
1	30917545-30944228
1	30947063-30948268
1	30951299-30952501
1	30983278-30983562
1	31018017-31023606
1	31031480-31031872
1	31042050-31043309
1	31059339-31061768
1	31088501-31096357
1	31105847-31123265
1	31128418-31131520
1	31140228-31144599
1	31157616-31164852
1	31168183-31189817
1	31200517-31213725
1	31216523-31220986
1	31225498-31225947
1	31230201-31237352
1	31255062-31256914
1	31262507-31273491
1	31405275-31421399
1	31428058-31455655
1	31482254-31533907
1	31541003-31551554
1	31588684-31596690
1	31597087-31598204
1	31616745-31657629
1	31629845-31630756
1	31723848-31756209
1	31765073-31790958
1	31793785-31795263
1	31795458-31809638
1	31809729-31810076
1	31810423-31810740
1	31811585-31814674
1	31825694-31836794
1	31839704-31840543
1	31849751-31851598
1	31852156-31859297
1	31861369-31878921
1	31879112-31879360
1	31882862-31896676
1	31900110-31914463
1	31917649-31949364
1	31954439-31970687
1	31973614-31987686
1	32072589-32094859
1	32097621-32107220
1	32119668-32124541
1	32124701-32128212
1	32128299-32151805
1	32156950-32169646
1	32179515-32197273
1	32201192-32224834
1	32228898-32229401
1	32246527-32254458
1	32257260-32263800
1	32289113-32309100
1	32346006-32360790
1	32360816-32365029
1	32383423-32398599
1	32401026-32401559
1	32405711-32406277
1	32424053-32427576
1	32433924-32435066
1	32442353-32458898
1	32458924-32473768
1	32476162-32482846
1	32483098-32487181
1	32494202-32497846
1	32498146-32498454
1	32504901-32505470
1	32505578-32506930
1	32512080-32513363
1	32561207-32575393
1	32598940-32604768
1	32664779-32667188
1	32741135-32741865
1	32766898-32769853
1	32799487-32799795
1	32799876-32800106
1	32919454-32920854
1	32948068-32952620
1	33076206-33077795
1	33146473-33151176
1	33170124-33182318
1	33225736-33226065
1	33256150-33257514
1	33296824-33414854
1	33321932-33323234
1	33411432-33411998
1	33424913-33427345
1	33441295-33442056
1	33450403-33450660
1	33456420-33476884
1	33532692-33533843
1	33563836-33570561
1	33585915-33592988
1	33594393-33597629
1	33602121-33620460
1	33619705-33619968
1	33633935-33685480
1	33694552-33697169
1	33697700-33698152
1	33698828-33700262
1	33700304-33702244
1	33706055-33714259
1	33716563-33717648
1	33730802-33738033
1	33751881-33753341
1	33762293-33764125
1	33770805-33778623
1	33857437-33868007
1	33885988-33890644
1	33967909-33973330
1	33986861-33987193
1	33987997-34002505
1	34060815-34075932
1	34106441-34158275
1	34158320-34170147
1	34172383-34176211
1	34178020-34178726
1	34178948-34201686
1	34214590-34224683
1	34230013-34234379
1	34253405-34263059
1	34269487-34272503
1	34278876-34282230
1	34284400-34293380
1	34303021-34303389
1	34326215-34333186
1	34338748-34339089
1	34364182-34373220
1	34423517-34471593
1	34484859-34485185
1	34485218-34485466
1	34487315-34489738
1	34490077-34500606
1	34504685-34508784
1	34512421-34532313
1	34548985-34559896
1	34565920-34574863
1	34575459-34582124
1	34585683-34594672
1	34598904-34633046
1	34638594-34640742
1	34644410-34644727
1	34648322-34677390
1	34687119-34738449
1	34739708-34746512
1	34753053-34783471
1	34787873-34791443
1	34795781-34815410
1	34824086-34825210
1	34863001-34863941
1	34865397-34865801
1	34874389-34899508
1	34955552-34956052
1	34963477-34963935
1	34970557-34977571
1	34979674-34979910
1	34980756-34981043
1	34994072-34997604
1	35014550-35022391
1	35023679-35024881
1	35035013-35069368
1	35069483-35083866
1	35096095-35113817
1	35125653-35147046
1	35151932-35152153
1	35156356-35156850
1	35160427-35160720
1	35162544-35162864
1	35163357-35163587
1	35166327-35170926
1	35178295-35178657
1	35184359-35191588
1	35200434-35200817
1	35289467-35327946
1	35343819-35344331
1	35348717-35349805
1	35363146-35363538
1	35369448-35438817
1	35478681-35483447
1	35493516-35547693
1	35552292-35553402
1	35561891-35570574
1	35570839-35593417
1	35600665-35603509
1	35608488-35624792
1	35641165-35641602
1	35645129-35647911
1	35652521-35660620
1	35669567-35694090
1	35704766-35719480
1	35739294-35751785
1	35771821-35794668
1	35798977-35801716
1	35806389-35815822
1	35816078-35816482
1	35824608-35872288
1	35882375-35888412
1	35892788-35899921
1	36003811-36042803
1	36072405-36072947
1	36084478-36119619
1	36121116-36155942
1	36174503-36174919
1	36222821-36254721
1	36266074-36337869
1	36324597-36325178
1	36380694-36401914
1	36401961-36409472
1	36419203-36430761
1	36439382-36445736
1	36473531-36497701
1	36563714-36569090
1	36599238-36601821
1	36614879-36622592
1	36626392-36643896
